file,symbology,barcode,status
IMG_9459.HEIC,DataBar,78541390395662,ok
IMG_9462.HEIC,MicroQRCode,0608242023046002013110,ok
IMG_9466.HEIC,EAN13,4870044000962,ok
IMG_9468.HEIC,EAN13,4870044006063,ok
IMG_9470.HEIC,EAN13,4870044004762,ok
IMG_9472.HEIC,EAN13,4870044005394,ok
IMG_9474.HEIC,EAN13,4870044004946,ok
IMG_9478.HEIC,EAN13,4870044004939,ok
IMG_9480.HEIC,EAN13,4870044005240,ok
IMG_9481.HEIC,DataBar,06774512935023,ok
IMG_9482.HEIC,EAN13,4870044005233,ok
IMG_9486.HEIC,EAN13,8030810014746,ok
IMG_9488.HEIC,EAN13,8030810074153,ok
IMG_9490.HEIC,EAN13,4870213930502,ok
IMG_9492.HEIC,EAN13,4870213930670,ok
IMG_9494.HEIC,EAN13,4870213932810,ok
IMG_9496.HEIC,EAN13,4870004174221,ok
IMG_9498.HEIC,EAN13,4870031007059,ok
IMG_9500.HEIC,EAN13,4870244500316,ok
IMG_9501.HEIC,EAN13,4870001304225,ok
IMG_9504.HEIC,EAN13,4870213930021,ok
IMG_9506.HEIC,EAN13,4870213930281,ok
IMG_9508.HEIC,EAN13,4870031007851,ok
IMG_9510.HEIC,EAN13,4870001304270,ok
IMG_9512.HEIC,EAN13,4870213932476,ok
IMG_9514.HEIC,EAN13,4870001304041,ok
IMG_9515.HEIC,EAN13,4870001302542,ok
IMG_9517.HEIC,EAN13,4870001304546,ok
IMG_9519.HEIC,EAN13,4870001304218,ok
IMG_9521.HEIC,EAN13,4870001304034,ok
IMG_9524.HEIC,EAN13,4870244500941,ok
IMG_9525.HEIC,EAN13,4870213932438,ok
IMG_9528.HEIC,EAN13,4870031000678,ok
IMG_9530.HEIC,MicroQRCode,3007242023046002004110,ok
IMG_9534.HEIC,MicroQRCode,0705242022046002032125,ok
IMG_9538.HEIC,EAN13,4860038000160,ok
IMG_9540.HEIC,EAN13,4870009003533,ok
IMG_9541.HEIC,DataBar,32930783984671,ok
IMG_9542.HEIC,EAN13,4870009003540,ok
IMG_9544.HEIC,EAN13,4870044006056,ok
IMG_9546.HEIC,EAN13,8003325601374,ok
IMG_9548.HEIC,EAN13,8003325003406,ok
IMG_9550.HEIC,EAN13,8003325532036,ok
IMG_9552.HEIC,EAN13,8000548005033,ok
IMG_9554.HEIC,EAN13,8000548005088,ok
IMG_9555.HEIC,DataBar,16647936791261,ok
IMG_9559.HEIC,EAN13,4870071000256,ok
IMG_9561.HEIC,DataBar,52250727761569,ok
IMG_9562.HEIC,EAN13,4870001571320,ok
IMG_9567.HEIC,EAN13,4690388116408,ok
IMG_9568.HEIC,DataBar,28097841586097,ok
IMG_9569.HEIC,EAN13,4690388123802,ok
IMG_9571.HEIC,EAN13,4690388124502,ok
IMG_9575.HEIC,EAN13,4690388105617,ok
IMG_9577.HEIC,EAN13,4640238870349,ok
IMG_9579.HEIC,EAN13,4690388110130,ok
IMG_9581.HEIC,EAN13,4690388104566,ok
IMG_9582.HEIC,DataBar,71152371533804,ok
IMG_9583.HEIC,EAN13,4690388105518,ok
IMG_9584.HEIC,DataBar,21838737774924,ok
IMG_9585.HEIC,EAN13,4690388117238,ok
IMG_9587.HEIC,EAN13,4690388008079,ok
IMG_9589.HEIC,EAN13,4690388118150,ok
IMG_9591.HEIC,EAN13,4690388008062,ok
IMG_9593.HEIC,EAN13,4690388117238,ok
IMG_9595.HEIC,EAN13,4690388013653,ok
IMG_9596.HEIC,DataBar,40131253014273,ok
IMG_9597.HEIC,EAN13,4870235682038,ok
IMG_9599.HEIC,EAN13,4870235681376,ok
IMG_9601.HEIC,EAN13,4870235680546,ok
IMG_9603.HEIC,EAN13,4870235681369,ok
IMG_9605.HEIC,EAN13,4870235681406,ok
IMG_9607.HEIC,EAN13,4870235681383,ok
IMG_9611.HEIC,EAN13,4870212680637,ok
IMG_9612.HEIC,EAN13,4870242900408,ok
IMG_9617.HEIC,DataBar,99183139126569,ok
IMG_9619.HEIC,UPCA,769503777733,ok
IMG_9620.HEIC,DataBar,50408220682450,ok
IMG_9625.HEIC,EAN13,4660085511462,ok
IMG_9627.HEIC,EAN13,4660085511509,ok
IMG_9629.HEIC,EAN8,46153715,ok
IMG_9631.HEIC,EAN8,46146632,ok
IMG_9633.HEIC,EAN8,46146625,ok
IMG_9635.HEIC,EAN8,46196613,ok
IMG_9637.HEIC,EAN8,46153708,ok
IMG_9639.HEIC,EAN8,50173976,ok
IMG_9641.HEIC,EAN8,50173617,ok
IMG_9643.HEIC,EAN8,50173822,ok
IMG_9645.HEIC,EAN8,42069942,ok
IMG_9647.HEIC,EAN8,46141538,ok
IMG_9649.HEIC,EAN8,42113270,ok
IMG_9651.HEIC,EAN8,40099484,ok
IMG_9653.HEIC,EAN8,42101901,ok
IMG_9655.HEIC,EAN8,46107084,ok
IMG_9657.HEIC,EAN8,46236197,ok
IMG_9659.HEIC,EAN8,46249876,ok
IMG_9661.HEIC,EAN8,42203100,ok
IMG_9663.HEIC,EAN8,46116482,ok
IMG_9665.HEIC,EAN8,50173808,ok
IMG_9667.HEIC,EAN8,42113164,ok
IMG_9669.HEIC,EAN8,42124016,ok
IMG_9671.HEIC,EAN13,8887290103008,ok
IMG_9673.HEIC,EAN13,8887290101004,ok
IMG_9675.HEIC,EAN13,4607065736965,ok
IMG_9677.HEIC,EAN13,4607065001445,ok
IMG_9679.HEIC,EAN13,4011100977624,ok
IMG_9681.HEIC,EAN13,4607065730109,ok
IMG_9683.HEIC,EAN13,4607065735425,ok
IMG_9685.HEIC,EAN13,4660085515163,ok
IMG_9687.HEIC,EAN13,4011100091993,ok
IMG_9689.HEIC,EAN13,8000500224281,ok
IMG_9690.HEIC,DataBar,54051838907222,ok
IMG_9691.HEIC,EAN13,5000159439480,ok
IMG_9693.HEIC,EAN13,4607065738310,ok
IMG_9695.HEIC,EAN13,5900020023308,ok
IMG_9697.HEIC,EAN13,4011100091108,ok
IMG_9699.HEIC,EAN13,5000159390729,ok
IMG_9701.HEIC,EAN13,5000159381178,ok
IMG_9703.HEIC,EAN13,4011100977952,ok
IMG_9705.HEIC,EAN13,6221134013320,ok
IMG_9707.HEIC,EAN13,8682718457967,ok
IMG_9709.HEIC,EAN8,46247919,ok
IMG_9711.HEIC,EAN13,8851869350308,ok
IMG_9713.HEIC,EAN13,4690329016262,ok
IMG_9715.HEIC,EAN13,4870004425217,ok
IMG_9717.HEIC,EAN8,40144313,ok
IMG_9719.HEIC,EAN8,40144146,ok
IMG_9721.HEIC,EAN8,46268471,ok
IMG_9723.HEIC,EAN13,4602606003728,ok
IMG_9725.HEIC,DataMatrix,274507,ok
IMG_9727.HEIC,EAN13,4600680029429,ok
IMG_9731.HEIC,EAN13,4602606017671,ok
IMG_9733.HEIC,EAN13,4602606003728,ok
IMG_9735.HEIC,EAN8,42203223,ok
IMG_9737.HEIC,EAN8,46226921,ok
IMG_9739.HEIC,EAN8,46226938,ok
IMG_9741.HEIC,EAN8,46226907,ok
IMG_9743.HEIC,EAN8,46220714,ok
IMG_9745.HEIC,EAN8,46220721,ok
IMG_9747.HEIC,EAN13,4630007401423,ok
IMG_9749.HEIC,EAN13,4014400901191,ok
IMG_9751.HEIC,EAN13,4014400901405,ok
IMG_9753.HEIC,DataMatrix,266986,ok
IMG_9755.HEIC,EAN13,4870200143748,ok
IMG_9757.HEIC,EAN13,4870036001205,ok
IMG_9759.HEIC,EAN13,4870028006041,ok
IMG_9761.HEIC,EAN13,4600680033068,ok
IMG_9763.HEIC,EAN13,7622201695958,ok
IMG_9765.HEIC,EAN13,7622202395727,ok
IMG_9767.HEIC,EAN13,7622201696078,ok
IMG_9769.HEIC,EAN13,7622202395659,ok
IMG_9771.HEIC,EAN13,7622202035371,ok
IMG_9773.HEIC,EAN13,7622202035432,ok
IMG_9779.HEIC,EAN13,7622202035401,ok
IMG_9781.HEIC,EAN13,7622202035463,ok
IMG_9783.HEIC,EAN13,7622202035494,ok
IMG_9785.HEIC,EAN13,7622202397318,ok
IMG_9787.HEIC,EAN13,7622202394669,ok
IMG_9789.HEIC,EAN13,3800020492901,ok
IMG_9791.HEIC,EAN13,3800020453407,ok
IMG_9792.HEIC,DataBar,61261476314584,ok
IMG_9793.HEIC,EAN13,3800020453414,ok
IMG_9795.HEIC,EAN13,8935001727996,ok
IMG_9797.HEIC,EAN13,8682718459008,ok
IMG_9799.HEIC,EAN8,40052403,ok
IMG_9801.HEIC,EAN8,80741251,ok
IMG_9803.HEIC,EAN8,80741244,ok
IMG_9805.HEIC,EAN8,80310891,ok
IMG_9809.HEIC,EAN13,4600680027463,ok
IMG_9811.HEIC,EAN13,4600680025445,ok
IMG_9813.HEIC,EAN8,80177609,ok
IMG_9815.HEIC,EAN8,46003553,ok
IMG_9817.HEIC,EAN8,46025418,ok
IMG_9819.HEIC,EAN13,7622201711825,ok
IMG_9821.HEIC,EAN13,7622210336743,ok
IMG_9823.HEIC,EAN13,7622210858580,ok
IMG_9825.HEIC,EAN13,7622210336729,ok
IMG_9827.HEIC,EAN13,4670082502950,ok
IMG_9829.HEIC,EAN13,5900951315084,ok
IMG_9831.HEIC,EAN13,4607065000868,ok
IMG_9833.HEIC,EAN13,4607065000790,ok
IMG_9835.HEIC,EAN13,4607065731755,ok
IMG_9837.HEIC,EAN13,7622210375735,ok
IMG_9839.HEIC,EAN13,7622210375674,ok
IMG_9841.HEIC,EAN13,7622202206191,ok
IMG_9845.HEIC,EAN13,8801038595962,ok
IMG_9850.HEIC,EAN13,6900241400369,ok
IMG_9852.HEIC,EAN13,8801038593210,ok
IMG_9854.HEIC,EAN13,3014260263331,ok
IMG_9856.HEIC,EAN8,46164292,ok
IMG_9858.HEIC,EAN8,57023861,ok
IMG_9860.HEIC,EAN8,46165411,ok
IMG_9862.HEIC,EAN13,7622201677367,ok
IMG_9864.HEIC,EAN13,7622201677404,ok
IMG_9866.HEIC,EAN13,7622202228865,ok
IMG_9868.HEIC,EAN8,46227737,ok
IMG_9870.HEIC,EAN13,8000500191712,ok
IMG_9872.HEIC,EAN8,57023663,ok
IMG_9874.HEIC,EAN13,4008400399324,ok
IMG_9876.HEIC,EAN13,7622202228896,ok
IMG_9878.HEIC,EAN13,7622201731854,ok
IMG_9882.HEIC,EAN8,46103536,ok
IMG_9884.HEIC,EAN8,46103550,ok
IMG_9886.HEIC,EAN8,46103499,ok
IMG_9888.HEIC,EAN8,46190369,ok
IMG_9890.HEIC,EAN8,57027906,ok
IMG_9892.HEIC,EAN8,46187857,ok
IMG_9894.HEIC,EAN8,57027913,ok
IMG_9896.HEIC,EAN8,46103451,ok
IMG_9898.HEIC,EAN8,46103536,ok
IMG_9900.HEIC,EAN13,7622201429959,ok
IMG_9902.HEIC,EAN8,46103611,ok
IMG_9904.HEIC,EAN8,46187857,ok
IMG_9906.HEIC,EAN8,46078483,ok
IMG_9910.HEIC,EAN13,7622202049439,ok
IMG_9912.HEIC,EAN13,7622202049392,ok
IMG_9914.HEIC,EAN8,46234964,ok
IMG_9918.HEIC,EAN13,6939639500398,ok
IMG_9922.HEIC,EAN13,3086120600044,ok
IMG_9926.HEIC,EAN13,4870202670907,ok
IMG_9928.HEIC,EAN13,4607103840142,ok
IMG_9930.HEIC,DataBar,42939520579108,ok
IMG_9932.HEIC,EAN13,8699478211036,ok
IMG_9936.HEIC,EAN13,8801116052684,ok
IMG_9938.HEIC,EAN13,8801116052707,ok
IMG_9940.HEIC,EAN13,8801116043316,ok
IMG_9942.HEIC,EAN13,8801116034215,ok
IMG_9946.HEIC,EAN13,8801116037841,ok
IMG_9948.HEIC,EAN13,8801116034277,ok
IMG_9950.HEIC,EAN13,8801116046843,ok
IMG_9958.HEIC,EAN13,4640030091225,ok
IMG_9960.HEIC,EAN13,4640030091188,ok
IMG_9964.HEIC,EAN13,4640030091300,ok
IMG_9966.HEIC,EAN13,4640030091201,ok
IMG_9968.HEIC,EAN13,4640030093380,ok
IMG_9970.HEIC,EAN13,4640030093175,ok
IMG_9972.HEIC,EAN13,4640030093717,ok
IMG_9980.HEIC,EAN13,4640030092147,ok
IMG_9982.HEIC,EAN13,4870252870487,ok
IMG_9984.HEIC,EAN13,4640030092192,ok
IMG_9988.HEIC,EAN13,8801116037131,ok
IMG_9990.HEIC,EAN13,8801116037100,ok
IMG_9992.HEIC,EAN13,4006396046499,ok
IMG_9994.HEIC,EAN13,4006396046529,ok
IMG_9996.HEIC,EAN13,4006396058195,ok
IMG_9998.HEIC,EAN13,4006396046192,ok
